,factors,num_factors,cv_score,cv_score_std
4049,"['unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.1852185202483553,0.08195827162825323
4074,"['unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.1853560431963603,0.07080345509751838
4076,"['unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.18938873703042172,0.07564401081393944
2838,"['c11_sc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.1944970242390623,0.07661455122985332
3166,"['c12_fcc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.1961669461950759,0.05862604831052773
2211,"['bulk_modulus_sc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.19734369554933479,0.0503834983629298
4051,"['unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.1974596479016175,0.0828980184117928
3418,"['c44_bcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.1976133976452547,0.07591622281035923
2836,"['c11_sc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.19769461792835802,0.0765673839788178
4066,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.19878501989953545,0.05267023643260314
3162,"['c12_fcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.19881943854293396,0.0804483069579202
4028,"['intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.19912189013491635,0.06939498558357166
2648,"['c11_fcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.2003735931591565,0.07322631449722558
1958,"['bulk_modulus_fcc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.20049017492266377,0.07398560038224553
2438,"['c11_bcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.2021678615278818,0.07863013045030989
3622,"['c44_fcc', 'unstable_twinning_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20227158312745444,0.07965710351777044
4030,"['intr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20357635061072113,0.07799385710746151
4064,"['unstable_stack_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20364625580550688,0.04651318590665188
4000,"['extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2045662162687838,0.07128280732655938
2535,"['c11_bcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.204595971772958,0.0666143160710996
4088,"['unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",3,-0.20516322073748883,0.05984095242033026
3160,"['c12_fcc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.20539848344593953,0.0796143226264108
3919,"['surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20569225555384776,0.06035556847561119
4055,"['unstable_stack_energy_slip_fraction_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.20573591794083143,0.070841690119556
2207,"['bulk_modulus_sc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.20614841392460537,0.08249755648594609
4035,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.20657024433064441,0.07671794343014422
3416,"['c44_bcc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.2069594775174546,0.07244382285227295
2442,"['c11_bcc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.20728281914493252,0.07286462944309705
3722,"['c44_sc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20799167859352644,0.05198386526411275
3800,"['cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20826148899219052,0.053024240774431526
3629,"['c44_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20829372541836844,0.0587433171012555
4087,"['relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",3,-0.20833664180588335,0.05258555028387083
3600,"['c44_fcc', 'intr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc']",3,-0.20844331520382986,0.08924653932533513
2652,"['c11_fcc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.20856769422030313,0.06702196817200883
3541,"['c44_fcc', 'c44_sc', 'vacancy_migration_energy_fcc']",3,-0.20858064055828074,0.05196254382964482
4085,"['relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20869715454428128,0.06666294370164726
3302,"['c12_sc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.20898764739639022,0.05808113525055859
4002,"['extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20907753164433557,0.06395956320738755
3554,"['c44_fcc', 'cohesive_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20932708739227857,0.04838886053547839
432,"['unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",2,-0.2094357452534158,0.05642015069272054
3598,"['c44_fcc', 'intr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc']",3,-0.20969748412470968,0.07797571805597932
3966,"['surface_energy_110_bcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.20980622200661034,0.05451650407861255
4073,"['unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.20997190801309004,0.06406237684625912
1954,"['bulk_modulus_fcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.2102059188117013,0.08201823279646056
3720,"['c44_sc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2105167327233333,0.049934778848777596
3268,"['c12_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2105833146638849,0.05359814143116756
3613,"['c44_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unstable_twinning_energy_fcc']",3,-0.2109678844448932,0.08238105916520762
1159,"['lattice_constant_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21120316434194056,0.06920951827193712
3537,"['c44_fcc', 'c44_sc', 'unstable_twinning_energy_fcc']",3,-0.2113368076065077,0.07968785963429202
3270,"['c12_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21148781662500454,0.056997108920432936
2935,"['c11_sc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.21169325224310176,0.07120648701789895
3631,"['c44_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21179961057170396,0.058461889644175175
430,"['relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",2,-0.21198494798901682,0.04047142413571822
3964,"['surface_energy_110_bcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2125186707123166,0.059308439628167814
1161,"['lattice_constant_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2125982323809868,0.06340901531718049
4019,"['intr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.2126627001056716,0.07399424587849023
706,"['lattice_constant_bcc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.21303460801186647,0.05072862453252644
1382,"['lattice_constant_sc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.21327700002281386,0.05647422569516784
4008,"['intr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.21342760786919052,0.08009913304110805
3798,"['cohesive_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2134518087959145,0.04409839648927785
4048,"['unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.2139128664072474,0.073962844978134
2646,"['c11_fcc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.2140824572110956,0.07007846120857403
3980,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.2141605175241956,0.06827120062117019
3592,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc']",3,-0.21423052684448746,0.0757346549337941
3921,"['surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21448707149946236,0.05960224561076971
3106,"['c12_bcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.21455124547925503,0.07232427635769495
3607,"['c44_fcc', 'unstable_stack_energy_fcc', 'unstable_twinning_energy_fcc']",3,-0.21489232108736864,0.078893907641073
2944,"['c11_sc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2149767071970345,0.06231567975802504
3923,"['surface_energy_100_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",3,-0.2150419602260821,0.05556334054722394
2060,"['bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2152798005317802,0.06669669077212476
3606,"['c44_fcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",3,-0.21541959305878236,0.071752906748259
2436,"['c11_bcc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.21552767390481742,0.0692375778742882
3515,"['c44_bcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.21575064122546436,0.08377887622937681
3955,"['surface_energy_110_bcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.21575113921303554,0.07509725573595981
3577,"['c44_fcc', 'surface_energy_100_fcc', 'vacancy_migration_energy_fcc']",3,-0.21575780973858255,0.05532503355209001
3590,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc']",3,-0.21579493392294974,0.068917917793836
1678,"['bulk_modulus_bcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.21600279422126456,0.0702380058266185
733,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21601489191583184,0.05642736656657448
1952,"['bulk_modulus_fcc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.21629772661852062,0.07365682819611197
3991,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.21630299898873187,0.07042250078050748
1486,"['lattice_constant_sc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21645543792245822,0.059561348539522975
3912,"['surface_energy_100_fcc', 'unstable_twinning_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21675043593766494,0.072828459476786
3261,"['c12_fcc', 'unstable_twinning_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21706605271530427,0.07242926751406233
2205,"['bulk_modulus_sc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.2172015202450061,0.0714112257527426
3583,"['c44_fcc', 'surface_energy_110_bcc', 'unstable_twinning_energy_fcc']",3,-0.21722683691969558,0.07342596709758273
3910,"['surface_energy_100_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.21735785967027926,0.07958282263474932
3504,"['c44_bcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.2173956138636316,0.07984159729964128
3746,"['cohesive_energy_fcc', 'surface_energy_100_fcc', 'vacancy_migration_energy_fcc']",3,-0.217448369725318,0.05805255974062497
421,"['unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",2,-0.21754201607977777,0.06500244000677648
4040,"['unstable_stack_energy_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.2177193144929835,0.06733852328063286
3604,"['c44_fcc', 'intr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21781225527615775,0.07214907308841328
3415,"['c44_bcc', 'c44_fcc', 'intr_stack_fault_energy_fcc']",3,-0.21791714818897595,0.0671584442499593
2842,"['c11_sc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.21797680882464282,0.04702345962071242
4050,"['unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",3,-0.21802691410689712,0.07247398411499945
1084,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.21853226945946871,0.05813682206657838
3298,"['c12_sc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.2186411593947106,0.07944258859813784
3899,"['surface_energy_100_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.21864307355282936,0.085192908765309
3573,"['c44_fcc', 'surface_energy_100_fcc', 'unstable_twinning_energy_fcc']",3,-0.2189948457805902,0.07265758876014569
2924,"['c11_sc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.2192121078268139,0.0868457144675871
2313,"['bulk_modulus_sc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2193758237347433,0.07027357348890065
3013,"['c12_bcc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.21971919179796873,0.07440740260576391
4075,"['unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",3,-0.21987025044843786,0.07351480459923511
324,"['c44_fcc', 'unstable_twinning_energy_fcc']",2,-0.21992214739588983,0.0741956079723963
2062,"['bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2201064261281659,0.05651231227169676
2946,"['c11_sc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22013497372860383,0.051576792070752976
2524,"['c11_bcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.22018540929912284,0.07408260477153333
3620,"['c44_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.22028242144909696,0.07546114508573382
3548,"['c44_fcc', 'cohesive_energy_fcc', 'unstable_stack_energy_fcc']",3,-0.22039655345489173,0.07921394271016137
2623,"['c11_fcc', 'c44_bcc', 'c44_fcc']",3,-0.2205629290844241,0.0679683398522331
3414,"['c44_bcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",3,-0.2208365207743812,0.07389265464940228
1117,"['lattice_constant_fcc', 'surface_energy_110_bcc', 'vacancy_migration_energy_fcc']",3,-0.22097052200560743,0.05724378823669465
1378,"['lattice_constant_sc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.22148720216341694,0.07590635191865559
3944,"['surface_energy_110_bcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.22153750633238123,0.08373388085431101
2315,"['bulk_modulus_sc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22155019666348671,0.05859573702010925
702,"['lattice_constant_bcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.22165837566779586,0.07957694990187827
1484,"['lattice_constant_sc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22180705025758518,0.05215629414242366
3621,"['c44_fcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22200791553522412,0.07224648072324684
1675,"['bulk_modulus_bcc', 'c44_fcc', 'intr_stack_fault_energy_fcc']",3,-0.22225359933518274,0.07521962048517258
601,"['lattice_constant_bcc', 'c11_fcc', 'vacancy_migration_energy_fcc']",3,-0.22264691752444363,0.08001112540889703
535,"['lattice_constant_bcc', 'bulk_modulus_fcc', 'vacancy_migration_energy_fcc']",3,-0.2227235836151498,0.07016256267757932
3596,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22275213338183217,0.07546226447617839
3907,"['surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc']",3,-0.22283000777062834,0.060885609316194036
2536,"['c11_bcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22283005135965633,0.05841013802828918
3581,"['c44_fcc', 'surface_energy_110_bcc', 'unstable_stack_energy_fcc']",3,-0.2231507888688631,0.07334621865701421
3609,"['c44_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.22327958062643,0.08123585500004306
1676,"['bulk_modulus_bcc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.22329739428700923,0.08115458124584596
1682,"['bulk_modulus_bcc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.2233047555110362,0.06801362328201427
2754,"['c11_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22337452528495694,0.08827170257168093
1775,"['bulk_modulus_bcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.22343366981586182,0.07844896276445709
1057,"['lattice_constant_fcc', 'c44_fcc', 'vacancy_migration_energy_fcc']",3,-0.2235108816448309,0.06198988705522935
2756,"['c11_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2240130906133625,0.08041745866533018
1409,"['lattice_constant_sc', 'cohesive_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22402628997211602,0.053084214697565094
4056,"['unstable_stack_energy_slip_fraction_fcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.2243183575278772,0.07807700131597804
3886,"['surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22446079202072788,0.07208519766377781
2666,"['c11_fcc', 'c44_sc', 'vacancy_migration_energy_fcc']",3,-0.22470860355402406,0.0603116084955539
3550,"['c44_fcc', 'cohesive_energy_fcc', 'unstable_twinning_energy_fcc']",3,-0.2249398327431077,0.07461375433760856
3009,"['c12_bcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.22524117725125314,0.07151226583373756
3894,"['surface_energy_100_fcc', 'intr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22542276938691636,0.06642870757769175
410,"['unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",2,-0.22547920124221776,0.06409694429644024
1674,"['bulk_modulus_bcc', 'c44_fcc', 'extr_stack_fault_energy_fcc']",3,-0.22561755744622594,0.0674334511604402
3608,"['c44_fcc', 'unstable_stack_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc']",3,-0.22574496690062393,0.08179460818767362
3007,"['c12_bcc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.2258086617502494,0.07915998412942452
3296,"['c12_sc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.22582275522441933,0.07511698254734211
3981,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.2258295966731721,0.07756977386163459
3095,"['c12_bcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.2259138248476976,0.07681420023540032
3571,"['c44_fcc', 'surface_energy_100_fcc', 'unstable_stack_energy_fcc']",3,-0.22609936485887816,0.08153208112411124
4036,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22632355691569667,0.07512154057132363
3243,"['c12_fcc', 'intr_stack_fault_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22637457379185974,0.0705224416626579
2631,"['c11_fcc', 'c44_bcc', 'unstable_stack_energy_fcc']",3,-0.22653632082017428,0.07714683696743475
3432,"['c44_bcc', 'c44_sc', 'unstable_twinning_energy_fcc']",3,-0.22655058435472505,0.0865576220588134
3610,"['c44_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22661328242405113,0.0766692481373454
3612,"['c44_fcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",3,-0.2266134544502726,0.08285866518056825
3668,"['c44_sc', 'surface_energy_100_fcc', 'vacancy_migration_energy_fcc']",3,-0.22683172255369474,0.05149562736629604
1107,"['lattice_constant_fcc', 'surface_energy_100_fcc', 'vacancy_migration_energy_fcc']",3,-0.22706181482490073,0.05961057954011843
2632,"['c11_fcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",3,-0.22712461067706777,0.07084325046090832
3623,"['c44_fcc', 'unstable_twinning_energy_fcc', 'relaxation_volume_fcc']",3,-0.22727055622343617,0.0880074540079905
4044,"['unstable_stack_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.2273008817220486,0.07203935159013179
2630,"['c11_fcc', 'c44_bcc', 'intr_stack_fault_energy_fcc']",3,-0.22737502044247052,0.07068208188423653
2635,"['c11_fcc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",3,-0.227407436596434,0.06900678610550441
3516,"['c44_bcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22759993695810304,0.08260395455411103
810,"['lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22764617065754642,0.07825306890678325
3226,"['c12_fcc', 'surface_energy_110_bcc', 'vacancy_migration_energy_fcc']",3,-0.2276656429243712,0.04943173890998593
2629,"['c11_fcc', 'c44_bcc', 'extr_stack_fault_energy_fcc']",3,-0.22772190119237026,0.07007303906794383
3711,"['c44_sc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.22776138171418048,0.06822715992335722
3611,"['c44_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22780641639148488,0.07711480645950615
322,"['c44_fcc', 'unstable_stack_energy_fcc']",2,-0.22792049808494916,0.078291406209331
3250,"['c12_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2280033337271794,0.06668551726179006
3535,"['c44_fcc', 'c44_sc', 'unstable_stack_energy_fcc']",3,-0.22825671192280694,0.07793507607142242
1939,"['bulk_modulus_fcc', 'c44_bcc', 'unstable_twinning_energy_fcc']",3,-0.22859861952291605,0.06345113306645889
3866,"['thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22872211748445004,0.06368909241168168
3901,"['surface_energy_100_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22884643698708668,0.07781004469413692
808,"['lattice_constant_bcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.2289058068674909,0.0720353397062069
2053,"['bulk_modulus_fcc', 'unstable_twinning_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22898455571133525,0.06937875568729268
4069,"['unstable_twinning_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.22920721665983038,0.07499723685365203
1929,"['bulk_modulus_fcc', 'c44_bcc', 'c44_fcc']",3,-0.22921023747897126,0.06705666448412596
2636,"['c11_fcc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22923874937167352,0.07188739799728071
3864,"['thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22924008221318184,0.05903070737227584
4020,"['intr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22927970105867904,0.08029129163538416
3992,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22935134904909443,0.08475740260845716
1376,"['lattice_constant_sc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.22948185497399465,0.08160638523362346
2042,"['bulk_modulus_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.22950157572415272,0.06802643828309671
3137,"['c12_fcc', 'c44_bcc', 'c44_fcc']",3,-0.2296993303484305,0.0772686735936405
1053,"['lattice_constant_fcc', 'c44_fcc', 'unstable_twinning_energy_fcc']",3,-0.2297585423235587,0.08524701584193048
1937,"['bulk_modulus_fcc', 'c44_bcc', 'unstable_stack_energy_fcc']",3,-0.22985928980548587,0.0633705331462245
3505,"['c44_bcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.22995331300770994,0.08089409761159076
3562,"['c44_fcc', 'thermal_expansion_coeff_fcc', 'unstable_twinning_energy_fcc']",3,-0.23000273472220686,0.08840745161430914
3176,"['c12_fcc', 'c44_sc', 'unstable_twinning_energy_fcc']",3,-0.23005600040921337,0.07332169235060278
2633,"['c11_fcc', 'c44_bcc', 'unstable_twinning_energy_fcc']",3,-0.230221104433853,0.07677129589957746
4009,"['intr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.23032825390709658,0.07953347536507467
1038,"['lattice_constant_fcc', 'c44_bcc', 'unstable_twinning_energy_fcc']",3,-0.2304064063281432,0.07854387504208855
3855,"['thermal_expansion_coeff_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.2305457010768498,0.08417361710471735
3259,"['c12_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",3,-0.23101751767459294,0.06853146093241846
1277,"['lattice_constant_sc', 'c11_fcc', 'vacancy_migration_energy_fcc']",3,-0.2311451282530523,0.07467968860110194
3008,"['c12_bcc', 'c44_fcc', 'unstable_stack_energy_slip_fraction_fcc']",3,-0.23136827038885674,0.06279303902543584
4077,"['unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",3,-0.23152468126832812,0.07663876784017913
3006,"['c12_bcc', 'c44_fcc', 'intr_stack_fault_energy_fcc']",3,-0.23164620188860283,0.08089651868781163
3587,"['c44_fcc', 'surface_energy_110_bcc', 'vacancy_migration_energy_fcc']",3,-0.23172485843171825,0.050074554406442984
378,"['surface_energy_100_fcc', 'vacancy_migration_energy_fcc']",2,-0.23173448113613668,0.05679059773564728
2936,"['c11_sc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",3,-0.23177522271487352,0.08123567369185618
1051,"['lattice_constant_fcc', 'c44_fcc', 'unstable_stack_energy_fcc']",3,-0.23189595715469366,0.08772848476729286
1784,"['bulk_modulus_bcc', 'relaxed_formation_potential_energy_fcc', 'vacancy_migration_energy_fcc']",3,-0.23210419632311727,0.07185485495928569
687,"['lattice_constant_bcc', 'c44_bcc', 'unstable_twinning_energy_fcc']",3,-0.2321603560790235,0.07500042655077377
