,Unnamed: 0,crystal_type,species,model,lattice_constant_bcc,lattice_constant_fcc,lattice_constant_sc,bulk_modulus_bcc,bulk_modulus_fcc,bulk_modulus_sc,c44_bcc,c44_fcc,c44_sc,c12_bcc,c12_fcc,c12_sc,c11_bcc,c11_fcc,c11_sc,cohesive_energy_bcc,cohesive_energy_fcc,cohesive_energy_sc,thermal_expansion_coeff_fcc,surface_energy_100_fcc,surface_energy_110_fcc,surface_energy_111_fcc,surface_energy_121_fcc,extr_stack_fault_energy_fcc,intr_stack_fault_energy_fcc,unstable_stack_energy_fcc,unstable_stack_energy_slip_fraction_fcc,unstable_twinning_energy_fcc,unstable_twinning_energy_slip_fraction_fcc,relaxed_formation_potential_energy_bcc,relaxed_formation_potential_energy_fcc,relaxed_formation_potential_energy_hcp,unrelaxed_formation_potential_energy_bcc,unrelaxed_formation_potential_energy_fcc,unrelaxed_formation_potential_energy_hcp,vacancy_migration_energy_bcc,vacancy_migration_energy_fcc,vacancy_migration_energy_hcp,vacancy_migration_energy_sc,relaxation_volume_bcc,relaxation_volume_fcc,relaxation_volume_hcp,coeff,coeff_actual,coeff_pred
67,67,fcc,Cu,EAM_Dynamo_WuTrinkle_2009_CuAg__MO_270337113239_005,2.7679821103811264,3.492127545177937,2.303847804665565,99.5499799978838,101.03283382891796,102.7960542602092,64.6560670669736,51.20817150007247,-12.592552574910988,101.94348792919423,91.06923329703058,28.41751389404749,94.76296413526298,120.96003489269276,251.55313499253256,3.24886325162616,3.2784428419925544,2.999312818011473,2.4246285120867205e-05,0.0635082127070024,0.0704097472826364,0.0579224669605433,0.0677627506127617,0.002183741281918,0.0021723128932105,0.0070464399804457,0.5335546875,0.0080544789713206,1.4976171875,,0.8421352125561938,,,0.8731701447639697,,,0.4268949200694616,,,,3.5642953606712378,,1.0719534560049768,1.0719534560049768,1.286205665051313
68,68,fcc,Cu,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_CuAgAu__MO_318213562153_000,2.931863635778427,3.614960163831712,2.409161165356636,141.692793190423,137.96773914899893,155.83267644107104,80.96004512601365,76.22746503375332,-0.653763194691381,146.1544719359949,122.13725828642282,63.34166012087388,132.76943569927926,169.62870087415112,340.8147090814654,3.502244111261839,3.539994950510985,3.217134993549537,2.9175104263619888e-05,0.0975636885399263,0.1087778560668074,0.0937047073995543,0.1064688597070019,0.0017101197870118,0.0013840400758897,0.0068966319496797,0.488437499999999,0.0075238401046364,1.50242187499999,,1.2752753139666813,,,1.39687308147205,,,0.5514638673571601,,,,3.5018039297424512,,1.3394345980811733,1.3394345980811733,1.3699102790013
69,69,fcc,Cu,EAM_Dynamo_ZhouJohnsonWadley_2004_Cu__MO_127245782811_005,2.9318645745515823,3.614959037303926,2.409166529774666,142.61215741566625,147.8004989433332,156.19276303746338,80.69872066335176,92.60978390218855,-0.5375581282330918,146.96576239836094,122.59769043808762,63.67398069075119,133.9049474502769,198.20611595382437,341.2303277308878,3.5022426476190254,3.539994660198068,3.2171309915830717,2.9114750235579982e-05,0.0975730871477291,0.1087855009935635,0.0937124373106321,0.1064787369647785,0.0015617446537413,0.0012578807932932,0.0072068289049588,0.497460937499997,0.0080813723326569,1.5028515625,,1.280229639844188,,,1.3968706164363254,,,0.5512273937774984,,,,7.843183628030783,,1.34131249112647,1.34131249112647,1.3641414225609534
70,70,fcc,Cu,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_AlAgAuCuNiPdPt__MO_115316750986_001,2.855449676513672,3.5898364782333374,2.4187806099653244,131.26389934887615,134.53742324014172,80.894921571662,108.29854160627184,90.07892258833384,-27.114099742030177,134.03768300674906,115.43948731095274,4.191397008432294,125.71633203313036,172.73329509851973,234.3019706981214,3.484360969030954,3.517034719488002,3.063776911411782,2.0936276572344397e-05,0.0707670452700447,0.0767191616958077,0.0651446780580052,0.0748487459066907,-0.0003365016159675,-0.0003368622901914,0.0096414070448842,0.493203124999999,0.0094696729310595,1.4999609375,,1.2235113419919226,,,1.2383886305405802,,,0.7896706587349567,,,,1.4087125201129438,,1.6385026131007068,1.6385026131007068,1.618592629053532
71,71,fcc,Cu,EAM_Dynamo_ZhouWadleyJohnson_2001_Cu__MO_380822813353_000,2.8279701992869377,3.614813232421876,2.3993533551692963,136.87944787876145,138.20990164034248,61.6829162633454,65.05024514707607,70.99352947013222,-20.56087354433679,136.73257379490337,117.1091910024105,5.757466615464882,137.1731960464775,180.41132291620647,173.53381555910644,3.4876399956394124,3.539803535670542,3.157969834066115,1.1060220608122178e-05,0.0940439234823802,0.1021057301183524,0.0902767527323285,0.1015794155396508,0.0053786434259822,0.0053304201635711,0.0120309334167014,0.5629296875,0.0144243683002739,1.500234375,,1.3202105872161145,,,1.389237305640109,,,0.5532873415291525,,,,3.440349438440955,,1.4622731270093787,1.4622731270093787,1.5724514049247547
72,72,fcc,Cu,Sim_LAMMPS_ADP_PunDarlingKecskes_2015_CuTa__SM_399364650444_000,2.868270128965378,3.615000136196613,2.3928460627794266,130.3411847166687,138.41246188684457,123.79420318790542,87.71360976287842,76.19658838037107,-19.951175206741937,135.01551738614273,122.65330698767563,24.99343402403612,120.9925193777206,169.93077168518246,321.39574151564403,3.4944931928861136,3.5399999687032406,3.106855991160317,1.6241141239170196e-05,0.0839638316436553,0.0920866378941736,0.0773611334153617,0.0894982255291156,0.0027684825684301,0.0027625924676461,0.0100101258485788,0.5260546875,0.0113388078191664,1.49966796875001,,1.2722493786693858,,,1.3091855405225965,,,0.6886346932817661,,,,3.51850500656161,,1.548499668661895,1.548499668661895,1.55196512864379
73,73,fcc,Cu,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Cu__MO_396616545191_001,2.8420744463801384,3.5927865505218506,2.4233687445521355,184.3706460072221,134.77622956458532,82.11240897440786,137.62551406551725,89.88021391689064,-20.8170484392635,161.10964709470224,115.68942566304172,10.909850349944405,230.89264383226168,172.9498373676726,224.5175262233348,3.472970191927176,3.5115929904306986,3.057998184908187,2.003040359217005e-05,0.0701908206400851,0.0760822706744416,0.0645928001295962,0.0742201847917587,0.0018355811638195,0.0018338626569431,0.0106140058128392,0.51046875,0.0115233110308806,1.49968750000004,,1.2209797066041348,,,1.2349587044276995,,,0.7941156171265559,,,,1.4068115564434147,,1.6675704800512947,1.6675704800512947,1.750883976133231
74,74,fcc,Cu,Sim_LAMMPS_ADP_ApostolMishin_2011_AlCu__SM_667696763561_000,2.868271164596081,3.614999085664749,2.3928459733724594,130.5825550454298,138.6678603893888,123.79457222505194,87.71197550496424,76.19660696121166,-19.95109154595993,135.25697618872474,122.90841596991088,24.99362206739478,121.23371275884,170.1867492283446,321.39647254036623,3.4944666089992005,3.5399733862008085,3.106829279935348,,0.083963862020704,0.0920866889391139,0.0773611805194784,0.0894982831535493,0.0027684872569087,0.0027626022867819,0.0100101791142346,0.526054687500001,0.0113388670434961,1.49966796875,,1.2722511596366104,,,1.309186631695131,,,0.6886112436808252,,,,3.5163902721292937,,1.5488610677565606,1.5488610677565606,1.5527679443715776
75,75,fcc,Cu,EAM_Dynamo_AcklandTichyVitek_1987v2_Cu__MO_762798677854_000,2.9605231508612637,3.615000367164612,2.395716153085232,224.9123711261824,137.86606935641404,103.21727122788502,147.5297802808335,76.40067509649053,24.257569454016817,192.16155327528827,122.04827384941876,61.77751886110093,290.4140068279707,169.50166037040466,186.0967759614532,3.494789947141941,3.517983563305964,2.9475769311454787,1.889209357000985e-05,0.0712205244839001,0.0766683486679704,0.0588493939087069,0.0716253882153428,0.0024020577649538,0.0021652216278387,0.0188628201621809,0.5019921875,0.0201464219660585,1.50027343750003,,1.186141468992021,,,1.2180288400772856,,,0.9180330949505828,,,,2.7320638603543035,,1.706484641863735,1.706484641863735,1.682257539533756
76,76,fcc,Cu,EAM_Dynamo_OnatDurukanoglu_2014_CuNi__MO_592013496703_005,2.8988772183656693,3.615001678466797,2.372639924287796,137.19895871571,138.47348007625934,117.36018024444246,96.6320146802637,76.14390389396793,-25.164523845457484,132.34553141812054,122.60013818024476,20.265287423867743,146.90581331088893,170.2201638682885,311.5499658855919,3.5088607356672554,3.5400001091571154,3.0934195093995984,1.73527057435295e-05,0.124964628551183,0.1316358217919948,0.1164378072345974,0.1306850637193959,0.0027933423649848,0.0027592839933291,0.009796522072283,0.518593750000002,0.011158157453964,1.50023437499999,,1.225239330136754,,,1.281425824308981,,,0.6552087176848876,,,,3.753569142332019,,1.535425732204693,1.535425732204693,1.404151729779489
77,77,fcc,Cu,EAM_Dynamo_ZhouJohnsonWadley_2004_CuTa__MO_547744193826_000,2.931838072836399,3.614939033985138,2.409152776002884,141.7357061526931,136.28732607867596,156.21943454335613,81.00240386712096,75.65315964813506,-0.6743235304956432,146.18277712648268,120.79491152112408,63.947630106767285,132.841564205114,167.27215519377967,340.76304341653383,3.502244132728477,3.539994276327481,3.217134647912165,2.9010983117175262e-05,0.0975630743117736,0.1087774748591346,0.0937045654218162,0.1064685024361975,0.0016764903627679,0.0013543962735208,0.0068210134166281,0.4878125,0.0074375332975587,1.5015234375,,1.27510014701922,,,1.3968295557689705,,,0.5511566013673859,,,,3.521650647205625,,1.3381522261737069,1.3381522261737069,1.326993384112276
78,78,fcc,Cu,EAM_Dynamo_FischerSchmitzEich_2019_CuNi__MO_266134052596_000,2.8682700842618942,3.615000084042549,2.392846077680588,130.3423562411757,138.40982483557585,123.79409071412204,87.86654840137273,76.40839896040937,-19.95116808917614,135.0166751918459,122.6506346198671,24.99335080941574,120.99371833983535,169.9282052669934,321.3955705235347,3.494493193102388,3.539999968380989,3.106855991640752,1.623841737935034e-05,0.0839638756589866,0.0920866821683027,0.0773611770884699,0.0894982694927873,0.0027684829158215,0.0027625929576564,0.0100101271715722,0.526054687499998,0.0113388018627929,1.49964843750002,,1.2722492971510202,,,1.3091854192476096,,,0.6886142171214623,,,,3.5187921932374007,,1.5467805770070804,1.5467805770070804,1.5513461143563407
79,79,fcc,Cu,EAM_Dynamo_BonnyPasianotCastin_2009_FeCuNi__MO_469343973171_005,2.8682233840227127,3.614925086498261,2.3928041011095047,130.33290861587636,138.4142068519059,123.79156378434551,87.8689869902591,76.42489369532063,-19.95863090265444,135.01243648409078,122.64996376864067,24.995197255966957,120.97385287944758,169.94269301843636,321.38429684110264,3.494718647514372,3.540223330215442,3.107079526451793,1.6239078637343827e-05,0.0839681919737392,0.0920920183265159,0.0773650941633515,0.0895032261927719,0.0027679290829864,0.0027620774863352,0.0100096161464954,0.526054687499995,0.0113380669507457,1.49966796875003,,1.2722454774376013,,,1.3091774959440814,,,0.6886260088092017,,,,3.517046601283895,,1.5477628668183456,1.5477628668183456,1.5514268449947766
80,80,fcc,Cu,EAM_Dynamo_FarkasCaro_2018_FeNiCrCoCu__MO_803527979660_000,2.8927952647209167,3.620000052452088,2.437567859888077,98.49859334291126,137.8589779429329,184.68503408427532,52.196323482238334,76.59052246749957,38.97635710715412,131.7782937574261,121.77725097831012,39.05903864699106,31.939192513881597,170.02243187217852,475.937024958844,3.4142848902818232,3.539999939576969,3.281698888555808,1.868595366435309e-05,0.0778541310320567,0.0860966224898195,0.0773376887803652,0.0854072661724467,0.0029886869924661,0.0028111466594895,0.0119581472040255,0.568125,0.0136932786909615,1.50539062500001,,1.127723710018934,,,1.1933668660296497,,,0.5012497671745834,,,,4.293973520369826,,1.3560392076046264,1.3560392076046264,1.3606537959905554
81,81,fcc,Cu,EAM_Dynamo_LiuLiuBorucki_1999_AlCu__MO_020851069572_000,2.8701710253953934,3.615000158548355,2.3859224915504456,142.03599911217944,138.52376187868475,103.50583317318664,92.73656782614056,76.64200398403084,-25.31837135678064,142.1370339116692,124.15389823597316,16.615856035077424,141.8339295132,167.26348916410802,277.28578744940506,3.511643927291301,3.5400000133729197,3.1057472177808148,1.6715970631003284e-05,0.0803808988494948,0.0881454641336874,0.0736962444425395,0.0854017843044284,0.0011020745668229,0.001094607435871,0.008734342010284,0.512500000000001,0.0092766419478175,1.499609375,,1.2836343207772525,,,1.3165399160772375,,,0.6718027618137862,,,,3.1012654434679283,,1.5023534726915628,1.5023534726915628,1.5309144931224654
82,82,fcc,Cu,EAM_Dynamo_BorovikovMendelevKing_2016_CuZr__MO_097471813275_000,2.8952594995498657,3.6385684609413143,2.3700121715664864,123.25453764898194,143.56559987467523,120.0294836126115,79.70170308951768,86.07855403251347,-29.44515291385305,123.6617234088572,131.33597029719658,56.16479076369583,122.4401661292314,168.02485902963255,247.75886931044283,3.3713887896976718,3.406662525700201,2.8546805270651583,9.070495730471947e-06,0.0818443668676858,0.0869022847152842,0.0725939318811803,0.0841426924150771,0.0027775036674083,0.002773804412287,0.0099474992731044,0.557343749999999,0.0111866467031025,1.50070312499997,,1.250686294635583,,,1.2730683959261928,,,0.8708560829131162,,,,3.450513937415724,,1.646803095873767,1.646803095873767,1.5687685602341166
83,83,fcc,Cu,EMT_Asap_MetalGlass_BaileySchiotzJacobsen_2004_CuMg__MO_228059236215_001,2.853318564593792,3.587871603667736,2.4022190421819687,139.86992627681065,142.703490626093,100.58065530121029,97.69250630707442,82.14754968173953,-20.6076654865096,141.8103662688073,126.32478758514706,20.59992976614901,135.9890462928174,175.46089670798494,260.5421063713328,3.491924330439522,3.52140822516625,3.0957921515179505,2.047373183788014e-05,0.0717078821126212,0.0777508548178514,0.0659701534199263,0.0757487637327172,9.98180517571189e-05,9.9239301648133e-05,0.0090460631591771,0.499179687499999,0.0090960860512375,1.49957031250002,,1.1903961295144911,,,1.2111183290790724,,,0.719152253057438,,,,2.0413961893260466,,1.5476781872485956,1.5476781872485956,1.550599269810086
84,84,fcc,Cu,EAM_Dynamo_MendelevSordeletKramer_2007_CuZr__MO_120596890176_005,2.894749075174332,3.6390850991010666,2.4070715829730034,138.26512741550528,143.46365461572458,71.13068349619456,79.90513445060763,84.53779344066078,-28.01952294999454,130.83525916123563,127.8780469912796,24.94111278632336,153.1248639240446,174.63486986461456,163.50982491593695,3.242712602652103,3.283116232017081,2.662229151439428,1.189362836430342e-05,0.0675884718299491,0.0720161209270165,0.0563359629767285,0.0680344209462392,0.0024135738227869,0.0024120360026759,0.0163915587603674,0.528085937500003,0.0174672156684684,1.5000390625,,1.0480474646270712,,,1.0649339586476183,,,0.9872908817816364,,,,3.5646479388233185,,1.6758063261762706,1.6758063261762706,1.6847235792180657
85,85,fcc,Cu,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Cu__MO_759493141826_000,2.931865006685257,3.614958965778353,2.409163936972618,141.6955703769038,146.8147497257719,155.8380377654925,80.95991078088605,92.80533479055968,-0.6478952760959095,146.15444792675586,122.07454499349367,63.346387927168486,132.7778152771997,196.2951591903283,340.82133744214053,3.502242795657483,3.5399948410600954,3.217131154146639,2.9069777940702277e-05,0.0975728936306747,0.1087854322406874,0.0937121640609804,0.1064786882326321,0.0016410257304112,0.0013492039536775,0.0072202732208221,0.497109375000001,0.0084428867136541,1.50347656250001,,1.2800745611004969,,,1.3968705006610531,,,0.5509949475254088,,,,7.527568395816101,,1.34308374335276,1.34308374335276,1.35642788223991
86,86,fcc,Cu,EAM_Mendelev_2019_CuZr__MO_945018740343_000,2.8960012197494507,3.6406460106372833,2.408500909805298,141.03152090174305,144.0565548426145,71.71075355474935,80.84184734955836,84.04316369312973,-27.2688323392838,132.55596446155553,128.96056007548867,24.550178625132165,157.9826337821181,174.24854437686622,166.03190341398374,3.23612173673578,3.276427121511577,2.6567761612584038,1.2020856704524895e-05,0.0673370726683599,0.0717416792297924,0.0561430048729553,0.0677888963323347,,,,,,,,1.0448854626853354,,,1.0620571594511252,,,0.9851695878645228,,,,3.6320506814879816,,1.6740681275800762,1.6740681275800762,1.6769877429219768
